,ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,DIRECTORY,EDITION,PAGE,GRID_REFERENCE_X,GRID_REFERENCE_Y,LIGHT_CONDITION,LIGHT_CONDITION_DESC,NO_OF_VEHICLES,NO_PERSONS,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_KILLED,NO_PERSONS_NOT_INJ,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,NODE_ID,NODE_TYPE,AMG_X,AMG_Y,LG_AREA_NAME,REGION_NAME,DEG_URBAN_NAME,LATITUDE,LONGITUDE,POSTCODE,NEAREST_NATIONAL_PARK_NAME
454,42005007019,15/02/05,20.30.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,MEL,40,393,E,10,5,Dark No street lights,1,1,1,0,0,0,1,5,Not at intersection,2,100,195380,N,2519129.712,2433338.6,NILLUMBIK,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.60053,145.21665,3099,Kinglake National Park
455,42005008341,27/02/05,12.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,80,C,7,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,50,195573,N,2558500.015,2404810.644,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-37.85593,145.66478,3797,Dandenong Ranges National Park
456,42005009815,09/03/05,11.12.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,61,C,3,1,Day,1,1,1,0,0,0,1,5,Not at intersection,2,110,211599,N,2508144.411,2488995.607,MITCHELL,NORTHERN REGION,RURAL_VICTORIA,-37.09914,145.09163,3659,Kinglake National Park
457,42005012511,14/03/05,12.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,80,G,2,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,100,196374,N,2579100.196,2437406.197,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-37.56072,145.89537,3779,Yarra Ranges National Park
458,42005015060,25/04/05,12.45.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,50,C,4,1,Day,1,2,0,2,0,0,1,5,Not at intersection,3,100,196999,N,2684828.448,2532954.517,ALPINE,NORTH EASTERN REGION,RURAL_VICTORIA,-36.6849,147.06839,3741,Mount Buffalo National Park
459,42005017586,24/04/05,11.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,80,D,7,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,80,197155,N,2563200.028,2404784.716,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-37.85586,145.71818,3797,Yarra Ranges National Park
460,42005018824,20/05/05,20.45.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,62,H,2,5,Dark No street lights,1,1,1,0,0,0,1,5,Not at intersection,2,100,197548,N,2584895.147,2496608.26,MANSFIELD,NORTH EASTERN REGION,RURAL_VICTORIA,-37.02673,145.95425,3723,Lake Eildon National Park
461,42005024198,17/06/05,07.00.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,34,E,9,2,Dusk/Dawn,1,1,0,1,0,0,2,5,Not at intersection,3,100,198354,N,2610715.229,2556716.054,WANGARATTA,NORTH EASTERN REGION,RURAL_VICTORIA,-36.48237,146.23568,3675,Warby-Ovens National Park
462,42005024961,18/06/05,19.30.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,80,D,7,5,Dark No street lights,1,2,0,2,0,0,1,5,Not at intersection,3,100,198572,N,2561221.521,2405166.653,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-37.85255,145.69567,3797,Yarra Ranges National Park
463,42005025477,15/07/05,19.15.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,417,A,8,5,Dark No street lights,1,4,0,2,0,2,1,5,Not at intersection,3,100,198521,N,2496919.629,2459048.479,MITCHELL,NORTHERN REGION,RURAL_VICTORIA,-37.36904,144.96522,3762,Kinglake National Park
464,42005025664,17/07/05,14.45.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,418,K,6,1,Day,1,1,1,0,0,0,1,5,Not at intersection,2,100,198552,N,2531126.957,2462855.892,MURRINDINDI,NORTH EASTERN REGION,RURAL_VICTORIA,-37.33422,145.35129,3717,Kinglake National Park
465,42005026661,15/07/05,16.15.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,48,C,3,2,Dusk/Dawn,1,1,1,0,0,0,2,5,Not at intersection,2,100,198757,N,2600201.01,2543273.928,BENALLA,NORTH EASTERN REGION,RURAL_VICTORIA,-36.60468,146.1201,3673,Warby-Ovens National Park
466,42005029122,31/07/05,10.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,429,G,8,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,100,199152,N,2543688.649,2434275.267,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-37.59126,145.49473,3777,Dandenong Ranges National Park
467,42005029760,19/08/05,19.15.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,429,G,6,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,199228,N,2543814.545,2438634.209,MURRINDINDI,NORTH EASTERN REGION,RURAL_VICTORIA,-37.55198,145.4959,3777,Kinglake National Park
468,42005037047,10/10/05,19.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,49,B,2,2,Dusk/Dawn,1,2,1,1,0,0,1,5,Not at intersection,2,100,200587,N,2643238.484,2550397.529,WANGARATTA,NORTH EASTERN REGION,RURAL_VICTORIA,-36.53495,146.59979,3735,Mount Buffalo National Park
469,42005038725,06/11/05,21.20.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,35,D,3,5,Dark No street lights,1,3,0,1,0,2,1,5,Not at intersection,3,110,211636,N,2654710.279,2599918.623,WODONGA,NORTH EASTERN REGION,RURAL_VICTORIA,-36.0869,146.71791,3691,Chiltern-Mt Pilot National Park
470,42005041717,24/11/05,11.40.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,MEL,40,271,G,2,1,Day,1,1,0,1,0,0,1,5,Not at intersection,3,80,201171,N,2520014.204,2426775.706,NILLUMBIK,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.65965,145.22684,3759,Dandenong Ranges National Park
471,52000002132,10/01/00,08.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,97,H,5,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,100,174938,N,2624424.807,2365711.499,LATROBE,EASTERN REGION,RURAL_VICTORIA,-38.20166,146.42047,3840,Morwell National Park
472,52000003658,19/01/00,20.15.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,70,C,4,5,Dark No street lights,1,5,0,1,0,4,1,5,Not at intersection,3,100,174945,N,2911265.942,2443206.975,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.4213,149.64855,3891,Croajingolong National Park
473,52000004538,27/01/00,11.15.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,96,D,3,1,Day,2,2,0,1,0,1,1,5,Not at intersection,3,100,127564,N,2560531.457,2375804.981,CARDINIA,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-38.11712,145.69025,3814,French Island National Park
474,52000006648,12/02/00,12.35.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,102,G,4,1,Day,1,2,0,1,0,1,1,2,T intersection,3,100,52347,I,2573604.607,2317994.798,SOUTH GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-38.63687,145.84517,3996,French Island National Park
475,52000008954,04/03/00,15.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,98,C,2,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,100,174991,N,2643580.692,2386709.999,LATROBE,EASTERN REGION,RURAL_VICTORIA,-38.00974,146.635,3856,Baw Baw National Park
476,52000011471,20/03/00,04.55.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,97,H,6,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,175025,N,2624402.692,2359279.766,LATROBE,EASTERN REGION,RURAL_VICTORIA,-38.25959,146.42131,3840,Morwell National Park
477,52000015455,29/04/00,20.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,MEL,40,109,G,6,5,Dark No street lights,1,2,0,1,0,1,2,5,Not at intersection,3,60,128702,N,2531582.755,2391129.576,CASEY,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-37.98049,145.35949,3806,Churchill National Park
478,52000015983,29/04/00,22.45.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,469,F,10,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,152252,N,2540177.072,2333274.873,BASS COAST,EASTERN REGION,RURAL_VICTORIA,-38.50132,145.4605,3991,French Island National Park
479,52000016372,10/05/00,16.45.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,98,F,2,2,Dusk/Dawn,1,2,0,1,0,1,2,5,Not at intersection,3,100,175053,N,2661750.798,2385155.528,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.02075,146.84221,3858,Tarra-Bulga National Park
480,52000016384,07/05/00,17.50.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,85,D,5,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,175055,N,2778090.792,2413179.643,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.74083,148.15587,3887,The Lakes National Park
481,52000016549,07/05/00,18.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,96,D,3,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,129172,N,2560635.519,2380079.591,CARDINIA,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-38.0786,145.69108,3814,French Island National Park
482,52000018033,19/05/00,11.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,712,A,5,1,Day,1,1,0,1,0,0,1,5,Not at intersection,3,100,152256,N,2560955.775,2317520.185,BASS COAST,EASTERN REGION,RURAL_VICTORIA,-38.64207,145.69997,3996,French Island National Park
483,52000018314,22/04/00,18.20.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,96,C,3,4,Dark Street lights off,1,1,0,1,0,0,1,5,Not at intersection,3,110,128786,N,2559462.451,2380327.943,CARDINIA,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-38.07644,145.67769,3814,French Island National Park
484,52000020658,15/06/00,02.40.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,99,B,2,5,Dark No street lights,1,1,1,0,0,0,1,5,Not at intersection,2,100,175085,N,2680667.37,2383582.711,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.03143,147.05797,3851,Mitchell River National Park
485,52000021381,21/06/00,17.45.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,459,F,3,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,129234,N,2539987.477,2372274.965,CARDINIA,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-38.15003,145.45618,3981,French Island National Park
486,52000022462,02/07/00,11.45.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,96,D,7,1,Day,1,1,1,0,0,0,1,5,Not at intersection,2,100,152261,N,2565508.097,2350670.956,SOUTH GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-38.34318,145.74925,3988,French Island National Park
487,52000025614,26/07/00,18.40.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,84,E,5,5,Dark No street lights,1,2,2,0,0,0,1,5,Not at intersection,2,100,175122,N,2745220.179,2415074.235,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.733,147.78244,3875,The Lakes National Park
488,52000026309,28/07/00,22.45.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,97,F,6,5,Dark No street lights,1,3,0,1,0,2,2,5,Not at intersection,3,100,173950,N,2612772.93,2355516.081,LATROBE,EASTERN REGION,RURAL_VICTORIA,-38.29498,146.28904,3840,Morwell National Park
489,52000028032,19/08/00,15.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,81,J,9,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,100,175144,N,2628309.476,2393981.928,BAW BAW,EASTERN REGION,RURAL_VICTORIA,-37.94647,146.45986,3825,Baw Baw National Park
490,52000028456,14/08/00,10.30.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,99,H,5,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,80,22318,N,2709859.377,2362527.074,WELLINGTON,EASTERN REGION,SMALL_TOWNS,-38.21491,147.3964,3851,The Lakes National Park
491,52000028895,25/08/00,04.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,MEL,40,319,B,6,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,4161,N,2549273.968,2381340.755,CARDINIA,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-38.06791,145.56151,3812,Dandenong Ranges National Park
492,52000029766,05/07/00,13.25.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,96,D,2,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,100,130027,O,2563181.031,2383224.242,CARDINIA,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-38.0501,145.71982,3815,Dandenong Ranges National Park
493,52000030009,02/09/00,07.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,86,B,5,1,Day,1,4,0,1,0,3,1,5,Not at intersection,3,100,173956,N,2816233.892,2416378.646,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.69986,148.58698,3888,Lind National Park
494,52000037658,10/11/00,21.45.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,96,F,6,6,Dark Street lights unknown,1,1,1,0,0,0,1,5,Not at intersection,2,100,175226,N,2576412.888,2360539.002,BAW BAW,EASTERN REGION,RURAL_VICTORIA,-38.25346,145.87293,3821,French Island National Park
495,52000039312,26/11/00,21.45.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,69,E,2,5,Dark No street lights,1,1,1,0,0,0,1,5,Not at intersection,2,100,175244,N,2873298.719,2458628.927,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.29839,149.21228,3890,Coopracambra National Park
496,52000040605,08/12/00,11.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,102,J,3,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,100,74126,I,2585878.931,2324396.379,SOUTH GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-38.57816,145.98534,3958,Morwell National Park
497,52001005774,10/01/01,17.30.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,85,D,7,1,Day,1,3,1,2,0,0,2,5,Not at intersection,2,60,22335,N,2775680.442,2402234.944,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.84011,148.13263,3887,The Lakes National Park
498,52001007210,23/02/01,05.45.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,97,B,9,2,Dusk/Dawn,1,3,2,1,0,0,1,5,Not at intersection,2,100,175355,N,2592534.546,2335574.009,SOUTH GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-38.47685,146.06027,3953,Morwell National Park
499,52001007455,09/02/01,21.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,MEL,40,259,G,6,5,Dark No street lights,1,1,1,0,0,0,2,5,Not at intersection,2,100,122629,N,2492577.645,2337270.029,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-38.46618,144.91497,3939,Mornington Peninsula National Park
500,52001007870,02/03/01,06.45.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,99,D,6,2,Dusk/Dawn,1,2,0,1,0,1,2,5,Not at intersection,3,100,175363,N,2688569.042,2354806.652,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.28902,147.15537,3851,Tarra-Bulga National Park
501,52001010711,25/03/01,16.37.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,99,D,2,1,Day,1,1,0,1,0,0,1,5,Not at intersection,3,100,21362,N,2691625.572,2381113.068,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.05147,147.1834,3851,Mitchell River National Park
502,52001011466,31/03/01,07.20.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,684,B,7,1,Day,1,1,0,1,0,0,2,1,Cross intersection,3,50,51925,I,2804532.703,2417119.358,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.69708,148.45407,3888,Snowy River National Park
503,52001013554,20/04/01,07.00.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,99,B,5,2,Dusk/Dawn,1,1,1,0,0,0,2,5,Not at intersection,2,100,174014,N,2680383.59,2362850.839,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.21821,147.05985,3851,Tarra-Bulga National Park
504,52001015817,08/05/01,17.45.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,104,C,3,5,Dark No street lights,1,1,1,0,0,0,1,5,Not at intersection,2,100,174019,N,2640458.273,2322009.944,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.59294,146.61193,3971,Tarra-Bulga National Park
505,52001016953,16/05/01,18.50.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,102,D,2,5,Dark No street lights,1,4,0,1,0,3,1,5,Not at intersection,3,100,152314,N,2558202.913,2327756.13,BASS COAST,EASTERN REGION,RURAL_VICTORIA,-38.55006,145.66754,3995,French Island National Park
506,52001019906,13/06/01,17.40.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,98,H,3,5,Dark No street lights,2,4,2,2,0,0,1,5,Not at intersection,2,100,175458,N,2673227.232,2376238.493,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.099,146.97498,3851,Tarra-Bulga National Park
507,52001024213,21/07/01,18.11.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,459,B,2,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,134352,N,2533040.789,2373410.296,CASEY,METROPOLITAN SOUTH EAST REGION,SMALL_TOWNS,-38.14008,145.37688,3978,French Island National Park
508,52001024360,19/07/01,19.30.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,97,D,3,5,Dark No street lights,1,1,1,0,0,0,2,5,Not at intersection,2,100,175506,N,2602733.556,2375976.983,BAW BAW,EASTERN REGION,RURAL_VICTORIA,-38.11185,146.17142,3824,Baw Baw National Park
509,52001025633,03/08/01,19.20.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,707,U,9,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,175516,N,2584593.157,2386980.448,BAW BAW,EASTERN REGION,RURAL_VICTORIA,-38.01456,145.96332,3831,Yarra Ranges National Park
510,52001032711,26/01/01,23.25.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,97,F,5,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,174052,N,2613403.78,2364005.071,LATROBE,EASTERN REGION,RURAL_VICTORIA,-38.21844,146.29493,3825,Morwell National Park
511,52001033545,05/10/01,20.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,84,B,9,5,Dark No street lights,1,2,0,1,0,1,1,5,Not at intersection,3,100,175589,N,2728730.192,2388954.85,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.97244,147.60354,3875,The Lakes National Park
512,52001035907,11/10/01,12.25.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,85,F,6,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,100,175622,N,2786949.127,2411506.899,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.75321,148.25697,3888,Snowy River National Park
513,52001035989,12/11/01,04.30.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,103,C,7,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,175623,N,2603068.51,2295487.323,SOUTH GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-38.83672,146.18668,3960,Wilsons Promontory National Park
514,52001037307,25/11/01,19.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,86,A,4,2,Dusk/Dawn,1,1,1,0,0,0,2,5,Not at intersection,2,100,22295,N,2811223.64,2418162.651,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.68548,148.52946,3888,Snowy River National Park
515,52002011116,25/03/02,07.30.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,102,G,3,2,Dusk/Dawn,1,2,0,2,0,0,1,5,Not at intersection,3,100,175796,N,2574216.356,2325243.494,SOUTH GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-38.57154,145.85145,3953,French Island National Park
516,52002013423,16/03/02,06.45.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,98,B,5,2,Dusk/Dawn,1,1,0,1,0,0,2,5,Not at intersection,3,100,186881,O,2639463.819,2360135.304,LATROBE,EASTERN REGION,RURAL_VICTORIA,-38.24974,146.5932,3844,Tarra-Bulga National Park
517,52002013467,14/04/02,18.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,98,A,3,2,Dusk/Dawn,1,1,1,0,0,0,2,5,Not at intersection,2,100,175827,N,2635139.062,2374410.442,LATROBE,EASTERN REGION,RURAL_VICTORIA,-38.1218,146.54116,3854,Morwell National Park
518,52002017759,04/04/02,09.00.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,84,C,8,1,Day,1,1,0,1,0,0,2,2,T intersection,3,100,51991,I,2734257.205,2395220.631,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.91464,147.66442,3878,The Lakes National Park
519,52002018405,25/05/02,16.15.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,81,H,8,2,Dusk/Dawn,1,1,0,1,0,0,2,5,Not at intersection,3,100,21120,O,2622244.769,2395258.073,BAW BAW,EASTERN REGION,RURAL_VICTORIA,-37.93579,146.39066,3825,Baw Baw National Park
520,52002021915,20/06/02,23.30.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,98,E,2,6,Dark Street lights unknown,1,1,0,1,0,0,1,5,Not at intersection,3,100,175898,N,2658133.18,2384063.665,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.03121,146.80125,3858,Tarra-Bulga National Park
521,52002023501,07/07/02,10.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,98,B,5,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,100,174098,O,2638476.644,2361431.647,LATROBE,EASTERN REGION,RURAL_VICTORIA,-38.23821,146.58167,3844,Tarra-Bulga National Park
522,52002024845,21/07/02,17.50.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,103,B,5,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,22384,N,2597395.605,2306918.755,SOUTH GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-38.7344,146.11982,3959,Wilsons Promontory National Park
523,52002025039,24/07/02,06.00.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,102,G,3,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,175926,O,2576093.161,2320430.463,SOUTH GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-38.61473,145.87349,3953,French Island National Park
524,52002026488,03/08/02,11.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,98,D,8,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,100,175939,O,2650263.752,2341411.714,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.41668,146.72041,3844,Tarra-Bulga National Park
